"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"China","CHN","Population ages 15-64, total","SP.POP.1564.TO","376823164","372520588","373118860","379332695","386528523","396196818","405508463","416669512","429726357","443537016","456985978","468991340","480278464","491368033","502557702","513861540","526008005","538475659","552194383","567184356","582756908","600164693","618735725","637261940","654846220","672180280","687782548","703389691","718310123","732531057","746726066","756677632","768952440","782325624","794860325","805367614","820493214","831124788","839669246","849907147","863641938","875614116","891647554","909846945","926808358","940817540","952765169","961863202","968715052","974558542","980077454","984319837","988398458","991985917","994542472","995702268","995434082","994288090","991653198","",
"China","CHN","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","57.158139959662","57.0802532901523","56.6820286298771","56.1914363482855","55.911597855616","55.9442292833885","55.6897017381504","55.7918361579371","56.0907212911942","56.3622283599655","56.5152513249571","56.4408818113409","56.394116116018","56.3832248864003","56.4789454391126","56.7348225400709","57.1606888506903","57.7140784220063","58.3933964650926","59.1711484115373","60.0114963703295","60.9868527753984","61.9099930505421","62.7981709430529","63.645681810754","64.4147634650009","64.9043607860751","65.2966366849806","65.5964522315277","65.8545215866487","66.1236462340845","66.0591031759719","66.2718171802459","66.6112138006561","66.8785461473307","66.9968113760286","67.4987793771406","67.6435710442884","67.6591724019337","67.8670759156419","68.3941451971","68.8049642314297","69.5580099763327","70.4986774350401","71.3560258040823","71.9876420274361","72.4734296277554","72.771652317935","72.9122268196763","72.993699409504","73.0678088745911","73.0484328280335","73.0235761717959","72.967478170337","72.8333074343051","72.6018546014561","72.2408289826867","71.8115936287215","71.3587831009747","",
"China","CHN","Population ages 15-64, male","SP.POP.1564.MA.IN","196530121","194173644","194315297","197341155","200882984","205753683","210510031","216288486","223104378","230331181","237363620","243615263","249450066","255157699","260929726","266789550","272992889","279429932","286538993","294260774","302204706","311063230","320434235","329735271","338575787","347351142","355233423","363164244","370765138","377985608","385146346","390057478","396136767","402764657","408970994","414162559","421652515","426893169","431104552","436202665","443104584","449078998","457131677","466309161","474895410","482021879","488079228","492730984","496279809","499350356","502289492","504550823","506796551","508843425","510398792","511270083","511381340","511073907","510042436","",
"China","CHN","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","55.7778274671012","55.7067654545076","55.3651065912921","54.9588841207594","54.7515436930593","54.8193290271184","54.5607153187945","54.6171851452163","54.8423624658269","55.0402139005659","55.137750634949","55.0403576733771","54.9990523037949","55.0095988121508","55.1213681874108","55.3779997268694","55.8409879599149","56.40072497973","57.0735679512484","57.8595464369708","58.7350784857916","59.7522535058598","60.7480008241866","61.722888155564","62.6457918436108","63.4681697292785","64.0168161154275","64.4539080232334","64.7911579446368","65.0925670243383","65.41810992885","65.4314140962728","65.7263479231404","66.1498292923361","66.4957366970822","66.6820156401942","67.2730459958115","67.4863075680493","67.5576853602577","67.8199483427158","68.4049918851843","68.888643299348","69.7227540607949","70.7446115086744","71.6701518324508","72.3503830923019","72.8849753982146","73.2111481786617","73.3593277613684","73.4298310921984","73.4746713495682","73.4239696237798","73.3391829570974","73.200779100826","72.9688728624977","72.6275085814013","72.1625524962364","71.6182677834243","71.0369268799782","",
"China","CHN","Population ages 15-64, female","SP.POP.1564.FE.IN","180293041","178347124","178803598","181991201","185645080","190443134","194997098","200379260","206620629","213205256","219622356","225377007","230829099","236210190","241627448","247071988","253013550","259044292","265654946","272923779","280552202","289102524","298302574","307527219","316270556","324829136","332549263","340225733","347545390","354545789","361579719","366620448","372815986","379561152","385889399","391205053","398840572","404231506","408564634","413704468","420537353","426535052","434515777","443537698","451912909","458795658","464685782","469131965","472434985","475208034","477787969","479768920","481601759","483142371","484143639","484432182","484052621","483214052","481610648","",
"China","CHN","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","8.42156883562474","8.49198337982024","8.5575104985851","8.67069707411785","8.90494440947392","9.28073612299707","9.67775729391992","10.2314887382916","10.7983306251617","11.1752785665774","11.2665016243694","11.0892169359313","10.6859166637482","10.1862216173059","9.78975449303855","9.6112339468707","9.62024603664939","9.79670394377659","10.0976459104277","10.4474162226745","10.7915676764819","11.1639969254002","11.5247988044915","11.8369774851672","12.047634234215","12.1201218941794","12.036885689493","11.8318941189245","11.5173133621747","11.1172555306834","10.6557761638169","10.093697408295","9.51193890266511","8.94151607608622","8.43899249443467","8.05112792769802","7.83530597812934","7.68585871249931","7.63930791161369","7.73843229662011","7.98990761165643","8.34497976702109","8.87579803716396","9.44251621762369","9.82726102794615","9.9040206974277","9.70988430564058","9.21534574033255","8.54463084868053","7.90203959364039","7.41244439144452","7.04772031070298","6.81499825618515","6.67858034836996","6.56875129882044","6.44344140319464","6.31959417508333","6.20251999835824","6.09853390354543","",
"China","CHN","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","7.95389598548523","8.10484061707598","8.27083076653806","8.48861813275247","8.81068258151745","9.245858591642","9.68032409656052","10.2433702660491","10.8000109657318","11.1619135000829","11.2428462159342","11.0561763787361","10.6504090186048","10.1518423682225","9.75481364653838","9.57231896278767","9.58218192159668","9.75348581614972","10.0500190979114","10.4059015996712","10.7709344326412","11.1703504712036","11.5739361689044","11.9322402473551","12.1735120879446","12.2512647319605","12.1512184258543","11.9071556389125","11.5427086498024","11.0995619136335","10.6115969209161","10.0329588160043","9.4477218662055","8.8827152817745","8.38747086904423","8.0042981848112","7.79247680561242","7.64503693045122","7.59811240489943","7.69411183131494","7.93920221370128","8.28570762450615","8.80566297728495","9.35754422970534","9.72073590135515","9.76793803610397","9.5358041020026","8.99444350195471","8.27331827548173","7.58504192490225","7.05965946609119","6.66650950390023","6.4153317839116","6.26735414820481","6.14714195856575","6.00887092559866","5.86995779370763","5.73701567744113","5.61605215520625","",
"China","CHN","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.4351286421109","11.041212161116","11.6930344092381","12.3366106420617","12.8222165298725","12.9814419023544","12.7204044490765","12.2404838261959","11.6416780248354","11.1184101213749","10.832268573177","10.7401537506733","10.8498374599884","11.0970558755515","11.3986649973025","11.7066840069183","12.0459086195598","12.3986300141679","12.7335094666673","12.9843782671464","13.0853208909834","13.0743622289734","12.9055098179435","12.6124745812099","12.2157427939092","11.708651243966","11.0822189903686","10.3739584996926","9.64348299585059","8.99808814144723","8.52665365563735","8.19371268592624","8.04242987123662","8.02741767357599","8.12214925975593","8.33998986299175","8.75116425734162","9.24757222713393","9.76992355910961","10.1643768000498","10.2648120992065","10.028812899303","9.53547678359286","8.86444229371672","8.18878270233649","7.66317461706233","7.28756850379796","7.04054213982603","6.89102052442252","6.77347518360436","6.64108629316357","6.50864291303152","6.38502433938895","6.27327039687575","6.18411132629991","6.12652975917335","6.09716532957793","6.09158048698824","6.10347318256271","",
"China","CHN","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","10.3949656641907","11.0432360487029","11.7147615520506","12.3604120356457","12.8383760052513","12.9857740826837","12.7192785418028","12.2276339048944","11.6136557361973","11.0764008706746","10.7810026051574","10.6807108037028","10.7879940458358","11.037288815482","11.3471729272468","11.6740463916172","12.0521852084403","12.4492167774759","12.8296632618668","13.1151881864015","13.226364414318","13.1934216590951","12.9827912125393","12.6357353161726","12.1883293729323","11.647915643971","11.0039432712052","10.2924018332669","9.56846310087053","8.93236393406137","8.46833405847431","8.13843517432874","7.98939518161528","7.9750413919929","8.06748716090896","8.27870162694706","8.67859404303748","9.15828041702866","9.65951318371878","10.0281930286464","10.0965645638498","9.82235546109239","9.28495486854656","8.56601964987796","7.84546098946541","7.28545891791889","6.88486114977608","6.62308035829675","6.4663421955966","6.34297978142325","6.20128746227334","6.05543317075904","5.9162686588227","5.78786426231934","5.68194263500138","5.60739643133634","5.55947181974385","5.53506325343725","5.52916898114305","",
"China","CHN","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","14.6577139632249","14.8754640144753","14.6024952864018","13.9197831678298","13.104520799932","12.5012801423566","12.218603476632","12.2388505813118","12.5254028226401","12.9233150206651","13.2205856683412","13.4694358558107","13.7357270594168","13.9817574610892","14.1628193095235","14.228050074658","14.2094064820669","14.0262417433506","13.6748121869879","13.1937617475991","12.6562463440994","12.1258223663113","11.4697881710133","10.7296441773772","9.99337872206794","9.37454419259107","8.92893201464911","8.66847012381023","8.60064111368946","8.68219878482599","8.82929939950019","9.03258111428303","9.42753800555056","9.95256808634088","10.448326409577","10.7110668915716","10.7385408199722","10.3487062586409","9.59029391026868","8.68358329606864","7.93265753477227","7.40457993924198","7.07533805299306","6.94469997933923","6.91993055107529","6.85301686545399","6.73722592624698","6.6201862079334","6.49905635283552","6.3874863927034","6.30608472419427","6.26166620739672","6.24460426589024","6.25160199147059","6.27153645743291","6.28878664633095","6.30211141519889","6.3098434219459","6.30843640580269","",
"China","CHN","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","14.6889681925047","14.8924187565115","14.6081566476035","13.917394221902","13.0912279829548","12.4669359622245","12.1738735760479","12.1820443445836","12.4594562358282","12.8590927314222","13.1768663564267","13.4405639141618","13.7427101879618","14.039876042268","14.2704057142607","14.3635923256041","14.35268440661","14.1400947401935","13.728359504681","13.1774786915916","12.5879395633255","12.0214115114564","11.3524417556118","10.6210706973022","9.9040319661468","9.29897967853251","8.85796143437466","8.6006048343411","8.53331238542737","8.61274996898787","8.75525945931855","8.94588890872599","9.32283360019334","9.82438007663201","10.2922445904152","10.5248180855276","10.5154380199216","10.0810115741707","9.27274737765843","8.31641013281259","7.52334832694878","6.96440056450317","6.61681866846244","6.48028916175881","6.4570099414484","6.38957041358","6.26517867639501","6.13671954232734","6.00101469404097","5.87336995281804","5.7777344919797","5.71916397966282","5.68664735147534","5.6779394383623","5.68480288601517","5.6954786889208","5.70969559835542","5.7284065834436","5.74752372838375","",
"China","CHN","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","39.822191539105","39.8744310878727","40.2824705322397","40.8074946286727","41.1392013880568","41.1784359671728","41.3675194564559","41.2134597458251","40.8775957598194","40.580855840464","40.4072218128719","40.4248529893107","40.404366435523","40.3416391427739","40.1714659535763","39.8413071562912","39.2847593352646","38.6133638348884","37.8188286257299","36.9157879908682","35.9355200938644","34.7889660428859","33.6897236516271","32.6291885571077","31.629335456905","30.7362367077188","30.1365632906197","29.6620940698088","29.2942594602936","28.95946888834","28.589716845711","28.5529515884119","28.2064566558394","27.7129920864128","27.2924230938805","27.0321656011599","26.3180617246871","26.0024129933621","25.8392100330637","25.4805158587505","24.788720806345","24.214505249819","23.2795876069689","22.150753825892","21.1244260071492","20.3534495404855","19.7208099777018","19.3017915100667","19.0546648730447","18.8620381428067","18.6599572797731","18.5098462780582","18.3696637160689","18.2400894189889","18.1343618544823","18.0538360554933","17.9946160874834","17.9373611027194","17.8770027525543","",
"China","CHN","Population ages 0-14, total","SP.POP.0014.TO","265641893","263302831","268188604","278443818","287297670","294501997","304216738","310976161","316601067","323033758","330658357","340015460","348297760","355789052","361683794","365103747","365617362","364299712","361610403","357715831","352611901","345762315","339804660","333897749","327940857","323050142","321493844","321547481","322714350","323955099","324546177","328581656","328596758","326580984","325280651","325698399","320435561","319849182","320906193","319203340","312993544","307972185","298071840","285390312","273788404","265351992","258543763","254375415","252408571","251102769","249615182","248796397","248118129","247587326","247401658","247557811","248085474","248682677","248978380","",
"China","CHN","Population ages 0-14, male (% of male population)","SP.POP.0014.MA.ZS","39.8152733033447","39.8615356494814","40.2840745081172","40.8374928342686","41.1975554831244","41.255515614222","41.4407663731799","41.2687633299193","40.9053219264371","40.5824990267259","40.391982110711","40.3970913609893","40.3800606005421","40.3295793453355","40.16870157301","39.8395053003151","39.2976124712228","38.6242056062376","37.82050241633","36.9149089936423","35.9444799755733","34.8070560602342","33.7304448627491","32.6996552033803","31.72598092769","30.850700092817","30.2663216075964","29.802107788128","29.4415566123342","29.1162476904081","28.7612877151592","28.7513167707751","28.4365631755846","27.9785650584619","27.593861421754","27.3676233292484","26.6991517980944","26.4212340771715","26.2915051625563","25.9675595136298","25.3139527615881","24.7666995105451","23.8655097371887","22.7730340939495","21.7790165074991","21.0332242406171","20.4281495672099","20.0299339375874","19.7978343169827","19.6171272241216","19.4249739569094","19.2884720664202","19.1558335245531","19.0294950744957","18.9244234777894","18.8425999254602","18.7740359455289","18.7083484689094","18.6382085233776","",
"China","CHN","Population ages 0-14, male","SP.POP.0014.MA.IN","136899145","135599602","138100419","143418972","148017374","151731007","156648299","159986818","162703495","165845376","169646014","174365597","178614534","182508231","185577266","187341093","187680887","187003924","185586887","183579498","181008501","177533268","174582305","171696556","168772628","166359780","165653107","165752181","166409957","167118708","167524108","169767157","169978260","169172374","168740046","169181856","166784712","166742296","167521818","166901528","164001297","161648287","156842907","150630832","144945782","140836316","137575323","135621066","134754702","134200891","133532953","133226875","132944877","132703414","132617936","132691619","132898415","133144918","133218041","",
"China","CHN","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","39.8295515861749","39.888131686113","40.2807665166011","40.7756745798807","41.077353673827","41.0968338022939","41.2899983386817","41.1549751915297","40.8483070649905","40.5791220946788","40.4232915381289","40.4541079428515","40.4299772931578","40.3543497745287","40.1743791356234","39.8432061469932","39.2712045851902","38.601929075589","37.8170637157114","36.9167135690449","35.9260745023706","34.769902457424","33.6468173080608","32.5549417837266","31.5275042363983","30.6156363569288","29.9998568871087","29.514587935362","29.1390787196594","28.7942854317695","28.4089129735647","28.3439450769868","27.9640169146033","27.4331746774866","26.974801244999","26.6786903703748","25.9164498114211","25.5610489722418","25.3626105308868","24.9673082396229","24.2352158826154","23.6324738062192","22.661773618917","21.494286482581","20.4335401641145","19.635662956143","18.97370072449","18.5325039950621","18.2693158651305","18.0639304725182","17.8512313825596","17.6868024873272","17.5388299792845","17.4060933327612","17.2999528400191","17.2210801305039","17.1721404749271","17.1241576070859","17.074491701157","",
"China","CHN","Population ages 0-14, female","SP.POP.0014.FE.IN","128742751","127703225","130088181","135024830","139280249","142770989","147568260","150989170","153897508","157188381","161012345","165649828","169683201","173280825","176106527","177762653","177936445","177295760","176023514","174136328","171603402","168229079","165222428","162201268","159168254","156690365","155840776","155795399","156304545","156836535","157022066","158814692","158618771","157408832","156540710","156516542","153650418","153106336","153383966","152301605","148992248","146324241","141229335","134759753","128842766","124515677","120968813","118755002","117654622","116902419","116082228","115569591","115173513","114884313","114784041","114866193","115187439","115538030","115760315","",
"China","CHN","Population ages 00-04, male (% of male population)","SP.POP.0004.MA.5Y","14.7224306980089","13.9448594738901","13.9885448124773","14.5810990243771","15.27081815332","15.772793569511","16.5017584474714","16.7894289224116","16.7382410789616","16.540773884686","16.3391278691928","16.1875017545053","15.7944960811369","15.2507660086948","14.6072172661841","13.9047712187388","13.0422973695961","12.1993338487191","11.4121807626747","10.7367689788968","10.2029127404906","9.60687146494944","9.35514687379229","9.3575364447932","9.51685941171289","9.76750465625984","10.2551706025786","10.7596791646252","11.1974325027941","11.4359607641349","11.4053346600217","11.5250229705659","10.9665952987974","9.99857929854504","9.02338575242102","8.31656657468503","7.20944672078059","6.82495559139672","6.93128769317801","7.11959941751133","7.11648312760938","7.33330667200021","7.25469490060279","6.96389182089352","6.67030325408732","6.51703275810079","6.403355137165","6.36920558982799","6.4077574397247","6.4561656478138","6.47780293955159","6.51816294599196","6.52620491927391","6.50462268614935","6.46877569405657","6.4272835199559","6.37475920075208","6.30692455997525","6.2262989350122","",
"China","CHN","Population ages 00-04, female (% of female population)","SP.POP.0004.FE.5Y","14.7456177294795","13.9524768808985","13.957848316947","14.497868322333","15.147749685621","15.6441237573858","16.396846220831","16.7452969420516","16.775195092965","16.643628492582","16.4654225765448","16.3328332249869","15.8992730593602","15.2771849167788","14.556800494116","13.8055674297719","12.8663349701399","12.0126175579196","11.2590409491636","10.6240466910518","10.1117705247271","9.5550692868724","9.31158433990964","9.29813577025175","9.43514289731923","9.6687410344253","10.1379521815289","10.621581267754","11.0373032333615","11.2491715287203","11.1853194557718","11.2596209939321","10.6517881327947","9.63375320886174","8.6150694936748","7.87517065790014","6.72241774846203","6.32175698104246","6.43034996950956","6.62270507816397","6.61530299181678","6.84571778062364","6.76000008190802","6.4479776709442","6.1310692332007","5.96063362464407","5.8236608983189","5.77270409443803","5.80195897549297","5.8475807382769","5.87220942830658","5.91220533690533","5.93591396898645","5.94028963207959","5.93320731900254","5.91820501024679","5.90297305682784","5.86068777020509","5.79779899163015","",
"China","CHN","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
